product_id,quality,defects,detection_time,image_data
453,劣質品,大範圍污痕,2024-12-16 00:23:41,images/product_453.png
454,劣質品,大範圍污痕,2024-12-16 06:37:40,images/product_454.png
455,劣質品,汙點,2024-12-16 05:26:52,images/product_455.png
456,良品,,2024-12-16 19:44:00,images/product_456.png
457,劣質品,大範圍污痕,2024-12-16 16:10:16,images/product_457.png
458,良品,,2024-12-16 15:43:18,images/product_458.png
459,良品,,2024-12-16 16:35:57,images/product_459.png
460,劣質品,"汙點, 顏色汙染",2024-12-16 18:35:06,images/product_460.png
461,良品,,2024-12-16 00:20:38,images/product_461.png
462,良品,,2024-12-16 01:00:03,images/product_462.png
463,劣質品,大範圍污痕,2024-12-16 06:07:41,images/product_463.png
464,劣質品,"划痕, 顏色汙染",2024-12-16 21:02:48,images/product_464.png
465,劣質品,划痕,2024-12-16 17:51:30,images/product_465.png
466,良品,,2024-12-16 04:27:20,images/product_466.png
467,良品,,2024-12-16 15:37:59,images/product_467.png
468,良品,,2024-12-16 01:25:45,images/product_468.png
469,良品,,2024-12-16 16:30:06,images/product_469.png
470,劣質品,顏色汙染,2024-12-16 09:18:30,images/product_470.png
471,良品,,2024-12-16 06:04:29,images/product_471.png
472,良品,,2024-12-16 09:17:01,images/product_472.png
473,良品,,2024-12-16 16:46:35,images/product_473.png
474,劣質品,大範圍污痕,2024-12-16 20:02:28,images/product_474.png
475,劣質品,汙點,2024-12-16 02:47:53,images/product_475.png
476,良品,,2024-12-16 19:45:41,images/product_476.png
477,良品,,2024-12-16 06:07:37,images/product_477.png
478,良品,,2024-12-16 12:19:58,images/product_478.png
479,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 09:35:12,images/product_479.png
480,良品,,2024-12-16 11:38:40,images/product_480.png
481,良品,,2024-12-16 11:35:24,images/product_481.png
482,劣質品,顏色汙染,2024-12-16 16:51:49,images/product_482.png
483,良品,,2024-12-16 20:12:34,images/product_483.png
484,良品,,2024-12-16 04:09:52,images/product_484.png
485,劣質品,汙點,2024-12-16 07:29:17,images/product_485.png
486,良品,,2024-12-16 07:45:45,images/product_486.png
487,劣質品,汙點,2024-12-16 10:39:04,images/product_487.png
488,劣質品,顏色汙染,2024-12-16 11:50:12,images/product_488.png
489,劣質品,裁切,2024-12-16 17:29:55,images/product_489.png
490,劣質品,"划痕, 汙點, 顏色汙染",2024-12-16 08:59:07,images/product_490.png
491,良品,,2024-12-16 21:10:48,images/product_491.png
492,良品,,2024-12-16 01:22:24,images/product_492.png
493,良品,,2024-12-16 02:45:52,images/product_493.png
494,良品,,2024-12-16 18:24:56,images/product_494.png
495,良品,,2024-12-16 10:27:04,images/product_495.png
496,良品,,2024-12-16 12:14:28,images/product_496.png
497,良品,,2024-12-16 11:23:29,images/product_497.png
498,良品,,2024-12-16 20:46:24,images/product_498.png
499,良品,,2024-12-16 23:08:55,images/product_499.png
500,良品,,2024-12-16 10:15:56,images/product_500.png
501,良品,,2024-12-16 04:18:53,images/product_501.png
502,良品,,2024-12-16 08:25:21,images/product_502.png
503,良品,,2024-12-16 13:52:24,images/product_503.png
504,劣質品,顏色汙染,2024-12-16 10:22:34,images/product_504.png
505,良品,,2024-12-16 20:44:53,images/product_505.png
506,劣質品,划痕,2024-12-16 20:12:44,images/product_506.png
507,良品,,2024-12-16 02:51:28,images/product_507.png
508,良品,,2024-12-16 06:14:45,images/product_508.png
509,良品,,2024-12-16 19:16:16,images/product_509.png
510,劣質品,大範圍污痕,2024-12-16 08:41:23,images/product_510.png
511,劣質品,"汙點, 顏色汙染",2024-12-16 19:11:03,images/product_511.png
512,良品,,2024-12-16 09:24:31,images/product_512.png
513,良品,,2024-12-16 16:24:17,images/product_513.png
514,良品,,2024-12-16 04:11:00,images/product_514.png
515,劣質品,划痕,2024-12-16 09:42:29,images/product_515.png
516,良品,,2024-12-16 04:13:16,images/product_516.png
517,良品,,2024-12-16 07:27:57,images/product_517.png
518,劣質品,"划痕, 裁切",2024-12-16 16:29:38,images/product_518.png
519,良品,,2024-12-16 05:28:26,images/product_519.png
520,劣質品,裁切,2024-12-16 01:10:46,images/product_520.png
521,良品,,2024-12-16 19:31:26,images/product_521.png
522,良品,,2024-12-16 01:26:17,images/product_522.png
523,劣質品,划痕,2024-12-16 17:23:53,images/product_523.png
524,劣質品,裁切,2024-12-16 23:26:36,images/product_524.png
525,良品,,2024-12-16 07:05:16,images/product_525.png
526,劣質品,划痕,2024-12-16 23:51:01,images/product_526.png
527,劣質品,"汙點, 大範圍污痕",2024-12-16 17:39:48,images/product_527.png
528,良品,,2024-12-16 17:13:02,images/product_528.png
529,劣質品,汙點,2024-12-16 09:57:40,images/product_529.png
530,良品,,2024-12-16 22:29:40,images/product_530.png
531,良品,,2024-12-16 04:18:09,images/product_531.png
532,劣質品,大範圍污痕,2024-12-16 06:56:27,images/product_532.png
533,良品,,2024-12-16 20:08:54,images/product_533.png
534,劣質品,顏色汙染,2024-12-16 13:40:49,images/product_534.png
535,良品,,2024-12-16 09:49:47,images/product_535.png
536,良品,,2024-12-16 12:44:59,images/product_536.png
537,良品,,2024-12-16 16:01:00,images/product_537.png
538,良品,,2024-12-16 12:47:52,images/product_538.png
539,劣質品,划痕,2024-12-16 22:38:33,images/product_539.png
540,良品,,2024-12-16 18:52:06,images/product_540.png
541,良品,,2024-12-16 21:18:40,images/product_541.png
542,良品,,2024-12-16 06:33:06,images/product_542.png
543,良品,,2024-12-16 15:55:12,images/product_543.png
544,劣質品,划痕,2024-12-16 12:22:16,images/product_544.png
545,劣質品,"裁切, 顏色汙染",2024-12-16 17:52:58,images/product_545.png
546,良品,,2024-12-16 04:22:03,images/product_546.png
547,劣質品,划痕,2024-12-16 22:09:56,images/product_547.png
548,劣質品,"划痕, 大範圍污痕",2024-12-16 04:26:15,images/product_548.png
549,良品,,2024-12-16 15:41:46,images/product_549.png
550,良品,,2024-12-16 14:05:58,images/product_550.png
551,良品,,2024-12-16 02:18:17,images/product_551.png
552,良品,,2024-12-16 23:54:12,images/product_552.png
553,良品,,2024-12-16 05:04:31,images/product_553.png
554,良品,,2024-12-16 17:13:26,images/product_554.png
555,劣質品,汙點,2024-12-16 21:39:02,images/product_555.png
556,良品,,2024-12-16 15:11:34,images/product_556.png
557,劣質品,划痕,2024-12-16 20:27:50,images/product_557.png
558,良品,,2024-12-16 02:31:08,images/product_558.png
559,良品,,2024-12-16 23:43:18,images/product_559.png
560,良品,,2024-12-16 04:07:02,images/product_560.png
561,良品,,2024-12-16 10:57:32,images/product_561.png
562,良品,,2024-12-16 12:46:40,images/product_562.png
563,劣質品,汙點,2024-12-16 09:27:41,images/product_563.png
564,良品,,2024-12-16 08:57:18,images/product_564.png
565,劣質品,划痕,2024-12-16 07:57:57,images/product_565.png
566,良品,,2024-12-16 14:06:15,images/product_566.png
567,良品,,2024-12-16 18:00:28,images/product_567.png
568,劣質品,大範圍污痕,2024-12-16 03:02:52,images/product_568.png
569,良品,,2024-12-16 22:40:23,images/product_569.png
570,劣質品,汙點,2024-12-16 10:55:27,images/product_570.png
571,劣質品,汙點,2024-12-16 13:42:13,images/product_571.png
572,劣質品,划痕,2024-12-16 06:05:09,images/product_572.png
573,良品,,2024-12-16 21:31:34,images/product_573.png
574,良品,,2024-12-16 01:08:43,images/product_574.png
575,劣質品,顏色汙染,2024-12-16 06:09:47,images/product_575.png
576,良品,,2024-12-16 00:45:02,images/product_576.png
577,劣質品,"划痕, 汙點, 裁切, 大範圍污痕, 顏色汙染",2024-12-16 18:13:51,images/product_577.png
578,劣質品,"裁切, 大範圍污痕",2024-12-16 11:53:25,images/product_578.png
579,良品,,2024-12-16 17:40:39,images/product_579.png
580,良品,,2024-12-16 14:51:56,images/product_580.png
581,劣質品,"划痕, 汙點, 顏色汙染",2024-12-16 08:10:28,images/product_581.png
582,良品,,2024-12-16 08:44:53,images/product_582.png
583,劣質品,划痕,2024-12-16 12:07:22,images/product_583.png
584,良品,,2024-12-16 17:25:04,images/product_584.png
585,劣質品,"划痕, 顏色汙染",2024-12-16 22:57:31,images/product_585.png
586,良品,,2024-12-16 13:10:57,images/product_586.png
587,良品,,2024-12-16 13:38:11,images/product_587.png
588,劣質品,划痕,2024-12-16 03:25:06,images/product_588.png
589,良品,,2024-12-16 19:50:19,images/product_589.png
590,良品,,2024-12-16 07:22:47,images/product_590.png
591,良品,,2024-12-16 12:22:28,images/product_591.png
592,劣質品,"划痕, 汙點, 裁切, 顏色汙染",2024-12-16 08:54:40,images/product_592.png
593,劣質品,顏色汙染,2024-12-16 18:26:36,images/product_593.png
594,良品,,2024-12-16 06:48:30,images/product_594.png
595,良品,,2024-12-16 18:12:25,images/product_595.png
596,良品,,2024-12-16 20:37:28,images/product_596.png
597,良品,,2024-12-16 00:43:07,images/product_597.png
598,良品,,2024-12-16 12:48:24,images/product_598.png
599,劣質品,"划痕, 裁切, 顏色汙染",2024-12-16 14:00:38,images/product_599.png
600,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 20:58:56,images/product_600.png
601,劣質品,"划痕, 顏色汙染",2024-12-16 08:59:32,images/product_601.png
602,劣質品,顏色汙染,2024-12-16 18:51:26,images/product_602.png
603,劣質品,裁切,2024-12-16 11:50:18,images/product_603.png
604,良品,,2024-12-16 05:07:58,images/product_604.png
605,劣質品,顏色汙染,2024-12-16 13:26:32,images/product_605.png
606,良品,,2024-12-16 01:01:41,images/product_606.png
607,良品,,2024-12-16 23:45:37,images/product_607.png
608,劣質品,大範圍污痕,2024-12-16 05:44:23,images/product_608.png
609,良品,,2024-12-16 07:46:51,images/product_609.png
610,劣質品,"划痕, 裁切",2024-12-16 09:55:35,images/product_610.png
611,劣質品,"裁切, 顏色汙染",2024-12-16 01:37:43,images/product_611.png
612,劣質品,大範圍污痕,2024-12-16 02:29:36,images/product_612.png
613,良品,,2024-12-16 15:58:04,images/product_613.png
614,良品,,2024-12-16 08:02:47,images/product_614.png
615,良品,,2024-12-16 20:38:34,images/product_615.png
616,良品,,2024-12-16 15:38:10,images/product_616.png
617,良品,,2024-12-16 19:40:49,images/product_617.png
618,良品,,2024-12-16 22:47:10,images/product_618.png
619,良品,,2024-12-16 00:35:04,images/product_619.png
620,劣質品,裁切,2024-12-16 04:52:28,images/product_620.png
621,劣質品,划痕,2024-12-16 13:13:56,images/product_621.png
622,良品,,2024-12-16 02:57:55,images/product_622.png
623,良品,,2024-12-16 08:04:27,images/product_623.png
624,良品,,2024-12-16 17:56:12,images/product_624.png
625,劣質品,大範圍污痕,2024-12-16 23:29:21,images/product_625.png
626,良品,,2024-12-16 21:34:33,images/product_626.png
627,劣質品,裁切,2024-12-16 15:43:25,images/product_627.png
628,良品,,2024-12-16 22:45:34,images/product_628.png
629,劣質品,划痕,2024-12-16 17:33:01,images/product_629.png
630,良品,,2024-12-16 22:16:18,images/product_630.png
631,良品,,2024-12-16 13:02:02,images/product_631.png
632,劣質品,顏色汙染,2024-12-16 23:05:21,images/product_632.png
633,良品,,2024-12-16 06:00:08,images/product_633.png
634,良品,,2024-12-16 12:08:20,images/product_634.png
635,良品,,2024-12-16 23:08:49,images/product_635.png
636,良品,,2024-12-16 03:38:23,images/product_636.png
637,劣質品,"划痕, 裁切, 大範圍污痕",2024-12-16 20:38:09,images/product_637.png
638,良品,,2024-12-16 07:38:02,images/product_638.png
639,劣質品,"汙點, 裁切",2024-12-16 18:32:53,images/product_639.png
640,良品,,2024-12-16 19:56:41,images/product_640.png
641,良品,,2024-12-16 11:00:23,images/product_641.png
642,良品,,2024-12-16 22:18:11,images/product_642.png
643,良品,,2024-12-16 13:13:40,images/product_643.png
644,劣質品,顏色汙染,2024-12-16 11:44:12,images/product_644.png
645,劣質品,裁切,2024-12-16 01:04:47,images/product_645.png
646,劣質品,顏色汙染,2024-12-16 16:24:41,images/product_646.png
647,劣質品,裁切,2024-12-16 13:03:02,images/product_647.png
648,劣質品,"裁切, 顏色汙染",2024-12-16 16:09:12,images/product_648.png
649,劣質品,划痕,2024-12-16 01:35:46,images/product_649.png
650,良品,,2024-12-16 03:33:42,images/product_650.png
651,良品,,2024-12-16 18:30:55,images/product_651.png
652,劣質品,汙點,2024-12-16 12:52:33,images/product_652.png
653,良品,,2024-12-16 00:39:48,images/product_653.png
654,劣質品,大範圍污痕,2024-12-16 12:29:37,images/product_654.png
655,良品,,2024-12-16 10:07:16,images/product_655.png
656,劣質品,汙點,2024-12-16 06:06:39,images/product_656.png
657,良品,,2024-12-16 08:27:29,images/product_657.png
658,劣質品,划痕,2024-12-16 06:26:34,images/product_658.png
659,良品,,2024-12-16 04:14:02,images/product_659.png
660,劣質品,划痕,2024-12-16 04:29:14,images/product_660.png
661,良品,,2024-12-16 18:10:04,images/product_661.png
662,劣質品,汙點,2024-12-16 22:40:03,images/product_662.png
663,良品,,2024-12-16 08:25:58,images/product_663.png
664,劣質品,"汙點, 大範圍污痕",2024-12-16 04:29:07,images/product_664.png
665,劣質品,划痕,2024-12-16 19:02:56,images/product_665.png
666,良品,,2024-12-16 08:14:29,images/product_666.png
667,劣質品,"划痕, 汙點",2024-12-16 10:08:49,images/product_667.png
668,良品,,2024-12-16 17:00:58,images/product_668.png
669,劣質品,裁切,2024-12-16 05:19:12,images/product_669.png
670,良品,,2024-12-16 09:03:31,images/product_670.png
671,劣質品,顏色汙染,2024-12-16 20:51:13,images/product_671.png
672,良品,,2024-12-16 15:48:00,images/product_672.png
673,良品,,2024-12-16 03:36:04,images/product_673.png
674,良品,,2024-12-16 01:33:53,images/product_674.png
675,良品,,2024-12-16 01:00:45,images/product_675.png
676,良品,,2024-12-16 07:05:16,images/product_676.png
677,良品,,2024-12-16 03:56:23,images/product_677.png
678,劣質品,大範圍污痕,2024-12-16 16:59:24,images/product_678.png
679,良品,,2024-12-16 14:12:45,images/product_679.png
680,劣質品,"汙點, 裁切",2024-12-16 10:48:50,images/product_680.png
681,良品,,2024-12-16 13:15:02,images/product_681.png
682,良品,,2024-12-16 11:59:42,images/product_682.png
683,良品,,2024-12-16 15:54:25,images/product_683.png
684,良品,,2024-12-16 20:46:51,images/product_684.png
685,劣質品,"划痕, 顏色汙染",2024-12-16 08:01:07,images/product_685.png
686,劣質品,划痕,2024-12-16 23:22:56,images/product_686.png
687,良品,,2024-12-16 07:41:22,images/product_687.png
688,劣質品,裁切,2024-12-16 10:51:28,images/product_688.png
689,劣質品,划痕,2024-12-16 05:46:44,images/product_689.png
690,良品,,2024-12-16 21:18:37,images/product_690.png
691,劣質品,汙點,2024-12-16 14:38:05,images/product_691.png
692,良品,,2024-12-16 19:42:26,images/product_692.png
693,良品,,2024-12-16 17:47:22,images/product_693.png
694,良品,,2024-12-16 02:23:12,images/product_694.png
695,劣質品,顏色汙染,2024-12-16 04:53:58,images/product_695.png
696,良品,,2024-12-16 13:07:00,images/product_696.png
697,劣質品,顏色汙染,2024-12-16 07:22:58,images/product_697.png
698,良品,,2024-12-16 10:28:19,images/product_698.png
699,劣質品,裁切,2024-12-16 09:54:43,images/product_699.png
700,良品,,2024-12-16 20:44:41,images/product_700.png
701,劣質品,"裁切, 顏色汙染",2024-12-16 14:05:31,images/product_701.png
702,良品,,2024-12-16 07:15:18,images/product_702.png
703,良品,,2024-12-16 04:26:29,images/product_703.png
704,良品,,2024-12-16 19:54:56,images/product_704.png
705,劣質品,划痕,2024-12-16 23:21:44,images/product_705.png
706,良品,,2024-12-16 10:32:50,images/product_706.png
707,劣質品,划痕,2024-12-16 01:27:15,images/product_707.png
708,良品,,2024-12-16 01:23:02,images/product_708.png
709,良品,,2024-12-16 05:52:42,images/product_709.png
710,劣質品,"汙點, 大範圍污痕",2024-12-16 21:13:19,images/product_710.png
711,良品,,2024-12-16 08:51:04,images/product_711.png
712,良品,,2024-12-16 23:37:03,images/product_712.png
713,良品,,2024-12-16 07:33:54,images/product_713.png
714,劣質品,"汙點, 顏色汙染",2024-12-16 07:34:36,images/product_714.png
715,劣質品,裁切,2024-12-16 07:49:12,images/product_715.png
716,良品,,2024-12-16 19:18:35,images/product_716.png
717,劣質品,"裁切, 顏色汙染",2024-12-16 00:18:25,images/product_717.png
718,劣質品,汙點,2024-12-16 04:44:27,images/product_718.png
719,良品,,2024-12-16 02:32:58,images/product_719.png
720,劣質品,"划痕, 大範圍污痕",2024-12-16 21:52:09,images/product_720.png
721,良品,,2024-12-16 04:42:36,images/product_721.png
722,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 07:36:22,images/product_722.png
723,劣質品,大範圍污痕,2024-12-16 05:45:35,images/product_723.png
724,良品,,2024-12-16 19:28:31,images/product_724.png
725,良品,,2024-12-16 08:32:31,images/product_725.png
726,劣質品,"划痕, 裁切",2024-12-16 21:37:53,images/product_726.png
727,劣質品,大範圍污痕,2024-12-16 09:36:45,images/product_727.png
728,良品,,2024-12-16 23:51:40,images/product_728.png
729,劣質品,裁切,2024-12-16 00:51:42,images/product_729.png
